cik,company_name,form_type,date_filed,file_path,year,quarter
0001609253,California Resources Corp,10-K,2022-02-25,edgar/data/1609253/0001609253-22-000010.txt,2022,QTR1
0001609471,"Watermark Lodging Trust, Inc.",10-K,2022-03-28,edgar/data/1609471/0001609471-22-000007.txt,2022,QTR1
0001609550,"Inspire Medical Systems, Inc.",10-K,2022-02-15,edgar/data/1609550/0001609550-22-000014.txt,2022,QTR1
0001609671,WFRBS Commercial Mortgage Trust 2014-C21,10-K,2022-03-10,edgar/data/1609671/0001888524-22-002690.txt,2022,QTR1
0001609711,GoDaddy Inc.,10-K,2022-02-17,edgar/data/1609711/0001609711-22-000024.txt,2022,QTR1
0001609804,Orion Engineered Carbons S.A.,10-K,2022-02-17,edgar/data/1609804/0001609804-22-000010.txt,2022,QTR1
0001609809,"Seres Therapeutics, Inc.",10-K,2022-03-01,edgar/data/1609809/0000950170-22-002435.txt,2022,QTR1
0001610466,"Shell Midstream Partners, L.P.",10-K,2022-02-24,edgar/data/1610466/0001610466-22-000010.txt,2022,QTR1
0001610486,COMM 2014-CCRE18 Mortgage Trust,10-K,2022-03-17,edgar/data/1610486/0001888524-22-003179.txt,2022,QTR1
0001610618,"Cidara Therapeutics, Inc.",10-K,2022-03-07,edgar/data/1610618/0001610618-22-000007.txt,2022,QTR1
0001610682,USD Partners LP,10-K,2022-03-03,edgar/data/1610682/0001610682-22-000024.txt,2022,QTR1
0001610796,JPMBB Commercial Mortgage Securities Trust 2014-C21,10-K,2022-03-09,edgar/data/1610796/0001888524-22-002571.txt,2022,QTR1
0001610853,"HELIUS MEDICAL TECHNOLOGIES, INC.",10-K,2022-03-14,edgar/data/1610853/0001564590-22-010124.txt,2022,QTR1
0001610950,"Syneos Health, Inc.",10-K,2022-02-17,edgar/data/1610950/0001564590-22-005428.txt,2022,QTR1
0001611052,"PROCORE TECHNOLOGIES, INC.",10-K,2022-03-04,edgar/data/1611052/0001564590-22-008783.txt,2022,QTR1
0001611547,Urban Edge Properties,10-K,2022-02-16,edgar/data/1611547/0001611547-22-000012.txt,2022,QTR1
0001611647,"Freshpet, Inc.",10-K,2022-03-01,edgar/data/1611647/0001437749-22-004871.txt,2022,QTR1
0001611983,Liberty Broadband Corp,10-K,2022-02-25,edgar/data/1611983/0001558370-22-002157.txt,2022,QTR1
0001612124,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17,10-K,2022-03-29,edgar/data/1612124/0001564590-22-012161.txt,2022,QTR1
0001612126,COMM 2014-UBS4 Mortgage Trust,10-K,2022-03-17,edgar/data/1612126/0001020242-22-000069.txt,2022,QTR1
0001612518,Citigroup Commercial Mortgage Trust 2014-GC23,10-K,2022-03-31,edgar/data/1612518/0001564590-22-012894.txt,2022,QTR1
0001612630,JOINT Corp,10-K,2022-03-14,edgar/data/1612630/0001628280-22-005982.txt,2022,QTR1
0001612720,NextDecade Corp.,10-K,2022-03-28,edgar/data/1612720/0001437749-22-007396.txt,2022,QTR1
0001612841,COMM 2014-CCRE19 Mortgage Trust,10-K,2022-03-11,edgar/data/1612841/0001888524-22-002754.txt,2022,QTR1
0001613762,Navient Student Loan Trust 2014-2,10-K,2022-03-31,edgar/data/1613762/0001140361-22-012138.txt,2022,QTR1
0001613763,Navient Student Loan Trust 2014-3,10-K,2022-03-31,edgar/data/1613763/0001140361-22-012139.txt,2022,QTR1
0001613764,Navient Student Loan Trust 2014-4,10-K,2022-03-31,edgar/data/1613764/0001140361-22-012140.txt,2022,QTR1
0001613765,Navient Student Loan Trust 2014-5,10-K,2022-03-31,edgar/data/1613765/0001140361-22-012141.txt,2022,QTR1
0001613766,Navient Student Loan Trust 2014-6,10-K,2022-03-31,edgar/data/1613766/0001140361-22-012142.txt,2022,QTR1
0001613767,Navient Student Loan Trust 2014-7,10-K,2022-03-31,edgar/data/1613767/0001140361-22-012143.txt,2022,QTR1
0001613780,DBV Technologies S.A.,10-K,2022-03-09,edgar/data/1613780/0001193125-22-070467.txt,2022,QTR1
0001614033,JPMBB Commercial Mortgage Securities Trust 2014-C22,10-K,2022-03-09,edgar/data/1614033/0001888524-22-002609.txt,2022,QTR1
0001614178,"Yext, Inc.",10-K,2022-03-18,edgar/data/1614178/0001614178-22-000014.txt,2022,QTR1
0001614806,Great Ajax Corp.,10-K,2022-03-04,edgar/data/1614806/0001628280-22-004987.txt,2022,QTR1
0001615055,IsoPlexis Corp,10-K,2022-03-30,edgar/data/1615055/0001615055-22-000016.txt,2022,QTR1
0001615063,"Inspired Entertainment, Inc.",10-K,2022-03-31,edgar/data/1615063/0001493152-22-008568.txt,2022,QTR1
0001615165,"Veritone, Inc.",10-K,2022-03-17,edgar/data/1615165/0001564590-22-010802.txt,2022,QTR1
0001615219,"Salarius Pharmaceuticals, Inc.",10-K,2022-03-25,edgar/data/1615219/0001615219-22-000028.txt,2022,QTR1
0001615222,"Moody National REIT II, Inc.",10-K,2022-03-30,edgar/data/1615222/0001387131-22-004096.txt,2022,QTR1
0001616000,"Xenia Hotels & Resorts, Inc.",10-K,2022-03-01,edgar/data/1616000/0001616000-22-000036.txt,2022,QTR1
0001616543,"Senseonics Holdings, Inc.",10-K,2022-03-01,edgar/data/1616543/0001558370-22-002569.txt,2022,QTR1
0001616666,WFRBS Commercial Mortgage Trust 2014-C22,10-K,2022-03-15,edgar/data/1616666/0001888524-22-003053.txt,2022,QTR1
0001616707,Wayfair Inc.,10-K,2022-02-24,edgar/data/1616707/0001616707-22-000031.txt,2022,QTR1
0001616862,Axalta Coating Systems Ltd.,10-K,2022-02-18,edgar/data/1616862/0001616862-22-000010.txt,2022,QTR1
0001617406,Park Hotels & Resorts Inc.,10-K,2022-02-18,edgar/data/1617406/0000950170-22-001484.txt,2022,QTR1
0001617553,"ZIPRECRUITER, INC.",10-K,2022-03-03,edgar/data/1617553/0001617553-22-000012.txt,2022,QTR1
0001617640,"ZILLOW GROUP, INC.",10-K,2022-02-10,edgar/data/1617640/0001617640-22-000013.txt,2022,QTR1
0001617669,"Unique Fabricating, Inc.",10-K,2022-03-24,edgar/data/1617669/0001617669-22-000021.txt,2022,QTR1
0001617760,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C18,10-K,2022-03-28,edgar/data/1617760/0001853620-22-000119.txt,2022,QTR1
0001617957,GS Mortgage Securities Trust 2014-GC24,10-K,2022-03-18,edgar/data/1617957/0001888524-22-003194.txt,2022,QTR1
0001617959,COMM 2014-UBS5 Mortgage Trust,10-K,2022-03-10,edgar/data/1617959/0001888524-22-002746.txt,2022,QTR1
0001618150,JPMBB Commercial Mortgage Securities Trust 2014-C23,10-K,2022-03-09,edgar/data/1618150/0001888524-22-002589.txt,2022,QTR1
0001618563,National Storage Affiliates Trust,10-K,2022-02-25,edgar/data/1618563/0001628280-22-004019.txt,2022,QTR1
0001618694,GUGGENHEIM CREDIT INCOME FUND 2016 T,10-K,2022-03-17,edgar/data/1618694/0001618694-22-000007.txt,2022,QTR1
0001618696,GUGGENHEIM CREDIT INCOME FUND 2019,10-K,2022-03-17,edgar/data/1618696/0001618696-22-000007.txt,2022,QTR1
0001618697,GUGGENHEIM CREDIT INCOME FUND,10-K,2022-03-17,edgar/data/1618697/0001618697-22-000007.txt,2022,QTR1
0001618713,WFRBS Commercial Mortgage Trust 2014-C23,10-K,2022-03-14,edgar/data/1618713/0001888524-22-002887.txt,2022,QTR1
0001618755,Restaurant Brands International Limited Partnership,10-K,2022-02-23,edgar/data/1618755/0001618755-22-000009.txt,2022,QTR1
0001618756,Restaurant Brands International Inc.,10-K,2022-02-23,edgar/data/1618756/0001618756-22-000018.txt,2022,QTR1
0001618835,"Evofem Biosciences, Inc.",10-K,2022-03-10,edgar/data/1618835/0001618835-22-000057.txt,2022,QTR1
0001619227,"Cloudweb, Inc.",10-K,2022-03-11,edgar/data/1619227/0001640334-22-000465.txt,2022,QTR1
0001619312,"Lightstone Value Plus REIT IV, Inc.",10-K,2022-03-23,edgar/data/1619312/0001829126-22-006634.txt,2022,QTR1
0001619511,COMM 2014-LC17 Mortgage Trust,10-K,2022-03-11,edgar/data/1619511/0001888524-22-002792.txt,2022,QTR1
0001619616,Citigroup Commercial Mortgage Trust 2014-GC25,10-K,2022-03-31,edgar/data/1619616/0001564590-22-012895.txt,2022,QTR1
0001619856,"Caribou Biosciences, Inc.",10-K,2022-03-21,edgar/data/1619856/0000950170-22-004233.txt,2022,QTR1
0001620179,"Exela Technologies, Inc.",10-K,2022-03-16,edgar/data/1620179/0001558370-22-003779.txt,2022,QTR1
0001620280,Uniti Group Inc.,10-K/A,2022-03-22,edgar/data/1620280/0001564590-22-011395.txt,2022,QTR1
0001620280,Uniti Group Inc.,10-K,2022-02-25,edgar/data/1620280/0001564590-22-007221.txt,2022,QTR1
0001620305,COMM 2014-CCRE20 Mortgage Trust,10-K,2022-03-14,edgar/data/1620305/0001888524-22-002935.txt,2022,QTR1
0001620393,"NexPoint Residential Trust, Inc.",10-K,2022-02-18,edgar/data/1620393/0001564590-22-005606.txt,2022,QTR1
0001620459,"James River Group Holdings, Ltd.",10-K,2022-03-01,edgar/data/1620459/0001620459-22-000015.txt,2022,QTR1
0001620463,"Athira Pharma, Inc.",10-K,2022-03-28,edgar/data/1620463/0000950170-22-004782.txt,2022,QTR1
0001620533,Shake Shack Inc.,10-K,2022-02-18,edgar/data/1620533/0001620533-22-000014.txt,2022,QTR1
0001620749,Panamera Holdings Corp,10-K,2022-02-15,edgar/data/1620749/0001640334-22-000315.txt,2022,QTR1
0001621227,Adaptimmune Therapeutics PLC,10-K,2022-03-14,edgar/data/1621227/0001558370-22-003489.txt,2022,QTR1
0001621368,COMM 2014-UBS6 Mortgage Trust,10-K,2022-03-14,edgar/data/1621368/0001888524-22-002915.txt,2022,QTR1
0001621379,JPMBB Commercial Mortgage Securities Trust 2014-C24,10-K,2022-03-10,edgar/data/1621379/0001888524-22-002679.txt,2022,QTR1
0001621434,"Black Stone Minerals, L.P.",10-K,2022-02-22,edgar/data/1621434/0001628280-22-003347.txt,2022,QTR1
0001621443,"Zynerba Pharmaceuticals, Inc.",10-K,2022-03-01,edgar/data/1621443/0001558370-22-002451.txt,2022,QTR1
0001621466,WFRBS Commercial Mortgage Trust 2014-C24,10-K,2022-03-10,edgar/data/1621466/0001888524-22-002696.txt,2022,QTR1
0001621563,"Summit Materials, Inc.",10-K,2022-02-24,edgar/data/1621563/0001628280-22-003781.txt,2022,QTR1
0001621672,"Super League Gaming, Inc.",10-K,2022-03-31,edgar/data/1621672/0001851734-22-000178.txt,2022,QTR1
0001621832,"Aqua Metals, Inc.",10-K,2022-02-24,edgar/data/1621832/0001437749-22-004317.txt,2022,QTR1
0001622194,"Easterly Government Properties, Inc.",10-K,2022-02-28,edgar/data/1622194/0001564590-22-007604.txt,2022,QTR1
0001622229,"Cogent Biosciences, Inc.",10-K,2022-03-15,edgar/data/1622229/0001564590-22-010238.txt,2022,QTR1
0001622231,BOATIM INC.,10-K,2022-01-03,edgar/data/1622231/0001640334-22-000006.txt,2022,QTR1
0001622345,"Polar Power, Inc.",10-K,2022-03-31,edgar/data/1622345/0001493152-22-008449.txt,2022,QTR1
0001622413,JPMBB Commercial Mortgage Securities Trust 2014-C25,10-K,2022-03-09,edgar/data/1622413/0001888524-22-002579.txt,2022,QTR1
0001622765,GS Mortgage Securities Trust 2014-GC26,10-K,2022-03-22,edgar/data/1622765/0001853620-22-000081.txt,2022,QTR1
0001622879,"Medicine Man Technologies, Inc.",10-K,2022-03-31,edgar/data/1622879/0001683168-22-002216.txt,2022,QTR1
0001623360,Mirage Energy Corp,10-K,2022-01-21,edgar/data/1623360/0001640334-22-000145.txt,2022,QTR1
0001623518,Navient Student Loan Trust 2014-8,10-K,2022-03-31,edgar/data/1623518/0001140361-22-012144.txt,2022,QTR1
0001623526,"Stoke Therapeutics, Inc.",10-K,2022-03-10,edgar/data/1623526/0001564590-22-009634.txt,2022,QTR1
0001623590,HWGC Holdings Ltd,10-K,2022-03-29,edgar/data/1623590/0001753926-22-000359.txt,2022,QTR1
0001623715,"Imago BioSciences, Inc.",10-K,2022-03-24,edgar/data/1623715/0000950170-22-004569.txt,2022,QTR1
0001623838,WFRBS Commercial Mortgage Trust 2014-C25,10-K,2022-03-17,edgar/data/1623838/0001888524-22-003183.txt,2022,QTR1
0001623916,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19,10-K,2022-03-28,edgar/data/1623916/0001888524-22-003526.txt,2022,QTR1
0001623925,Antero Midstream Corp,10-K,2022-02-16,edgar/data/1623925/0001558370-22-001278.txt,2022,QTR1
0001624322,"Business First Bancshares, Inc.",10-K,2022-03-01,edgar/data/1624322/0001437749-22-004801.txt,2022,QTR1
0001624517,Yuenglings Ice Cream Corp,10-K/A,2022-03-16,edgar/data/1624517/0001683168-22-001704.txt,2022,QTR1
0001624517,Yuenglings Ice Cream Corp,10-K,2022-01-31,edgar/data/1624517/0001683168-22-000568.txt,2022,QTR1
0001624517,Yuenglings Ice Cream Corp,10-K,2022-03-15,edgar/data/1624517/0001683168-22-001684.txt,2022,QTR1
0001624658,"Allena Pharmaceuticals, Inc.",10-K,2022-03-31,edgar/data/1624658/0000950170-22-005192.txt,2022,QTR1
0001625101,"Pulse Biosciences, Inc.",10-K,2022-03-31,edgar/data/1625101/0001625101-22-000016.txt,2022,QTR1
0001625123,JPMBB Commercial Mortgage Securities Trust 2014-C26,10-K,2022-03-15,edgar/data/1625123/0001888524-22-002945.txt,2022,QTR1
0001625278,"NERDWALLET, INC.",10-K,2022-03-24,edgar/data/1625278/0001625278-22-000029.txt,2022,QTR1
0001625285,Arma Services Inc,10-K,2022-02-03,edgar/data/1625285/0001683168-22-000639.txt,2022,QTR1
0001625426,COMM 2014-CCRE21 Mortgage Trust,10-K,2022-03-10,edgar/data/1625426/0001888524-22-002720.txt,2022,QTR1
0001625641,"CS Disco, Inc.",10-K,2022-02-25,edgar/data/1625641/0001625641-22-000025.txt,2022,QTR1
0001625941,ARES INDUSTRIAL REAL ESTATE INCOME TRUST Inc.,10-K,2022-03-09,edgar/data/1625941/0001558370-22-003163.txt,2022,QTR1
0001626115,PJT Partners Inc.,10-K,2022-02-25,edgar/data/1626115/0001564590-22-007189.txt,2022,QTR1
0001626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,2022-03-17,edgar/data/1626199/0001626199-22-000032.txt,2022,QTR1
0001626450,"BigCommerce Holdings, Inc.",10-K,2022-03-01,edgar/data/1626450/0001564590-22-008093.txt,2022,QTR1
0001626878,XBiotech Inc.,10-K,2022-03-15,edgar/data/1626878/0001171843-22-001904.txt,2022,QTR1
0001626941,Wells Fargo Commercial Mortgage Trust 2014-LC18,10-K,2022-03-11,edgar/data/1626941/0001888524-22-002786.txt,2022,QTR1
0001626971,"Corvus Pharmaceuticals, Inc.",10-K,2022-03-10,edgar/data/1626971/0001558370-22-003281.txt,2022,QTR1
0001627014,"Black Knight, Inc.",10-K,2022-02-25,edgar/data/1627014/0001558370-22-002149.txt,2022,QTR1
0001627041,VISIBER57 CORP.,10-K,2022-01-05,edgar/data/1627041/0001493152-22-000377.txt,2022,QTR1
0001627223,Chemours Co,10-K,2022-02-11,edgar/data/1627223/0001564590-22-004791.txt,2022,QTR1
0001627469,"Photozou Holdings, Inc.",10-K,2022-03-17,edgar/data/1627469/0001599916-22-000070.txt,2022,QTR1
0001627475,"UPWORK, INC",10-K,2022-02-15,edgar/data/1627475/0001627475-22-000009.txt,2022,QTR1
0001627554,"Pedro's List, Inc.",10-K,2022-03-09,edgar/data/1627554/0001017386-22-000055.txt,2022,QTR1
0001627611,12 Retech Corp,10-K,2022-03-31,edgar/data/1627611/0001493152-22-008422.txt,2022,QTR1
0001627857,"Sailpoint Technologies Holdings, Inc.",10-K,2022-02-28,edgar/data/1627857/0001627857-22-000030.txt,2022,QTR1
0001628063,Seritage Growth Properties,10-K,2022-03-16,edgar/data/1628063/0000950170-22-003827.txt,2022,QTR1
0001628112,COMM 2015-LC19 Mortgage Trust,10-K,2022-03-18,edgar/data/1628112/0001888524-22-003201.txt,2022,QTR1
0001628171,"Revolution Medicines, Inc.",10-K,2022-02-28,edgar/data/1628171/0000950170-22-002297.txt,2022,QTR1
0001628369,Cushman & Wakefield plc,10-K,2022-02-25,edgar/data/1628369/0001628369-22-000011.txt,2022,QTR1
0001628908,"Evolent Health, Inc.",10-K,2022-02-24,edgar/data/1628908/0001628908-22-000027.txt,2022,QTR1
0001628945,Cue Health Inc.,10-K,2022-03-29,edgar/data/1628945/0001628945-22-000031.txt,2022,QTR1
0001629019,Merchants Bancorp,10-K,2022-03-04,edgar/data/1629019/0001558370-22-002893.txt,2022,QTR1
0001629069,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20,10-K,2022-03-28,edgar/data/1629069/0001888524-22-003518.txt,2022,QTR1
0001629137,"Global Blood Therapeutics, Inc.",10-K,2022-02-23,edgar/data/1629137/0000950170-22-001781.txt,2022,QTR1
0001629665,"MULIANG VIAGOO TECHNOLOGY, INC.",10-K,2022-03-31,edgar/data/1629665/0001213900-22-016973.txt,2022,QTR1
0001629716,Citigroup Commercial Mortgage Trust 2015-GC27,10-K,2022-03-31,edgar/data/1629716/0001564590-22-012889.txt,2022,QTR1
0001630031,Brixmor Operating Partnership LP,10-K,2022-02-07,edgar/data/1630031/0001581068-22-000012.txt,2022,QTR1
0001630212,Avalon GloboCare Corp.,10-K,2022-03-30,edgar/data/1630212/0001213900-22-016231.txt,2022,QTR1
0001630472,"TPG RE Finance Trust, Inc.",10-K,2022-02-23,edgar/data/1630472/0001564590-22-006015.txt,2022,QTR1
0001630477,GS Mortgage Securities Trust 2015-GC28,10-K,2022-03-15,edgar/data/1630477/0001888524-22-003063.txt,2022,QTR1
0001630513,Wells Fargo Commercial Mortgage Trust 2015-C26,10-K,2022-03-11,edgar/data/1630513/0001888524-22-002831.txt,2022,QTR1
0001630627,"TREACE MEDICAL CONCEPTS, INC.",10-K,2022-03-04,edgar/data/1630627/0000950170-22-002903.txt,2022,QTR1
0001630690,JPMBB Commercial Mortgage Securities Trust 2015-C27,10-K,2022-03-16,edgar/data/1630690/0001888524-22-003169.txt,2022,QTR1
0001630805,"Babcock & Wilcox Enterprises, Inc.",10-K,2022-03-08,edgar/data/1630805/0001630805-22-000008.txt,2022,QTR1
0001630856,Professional Holding Corp.,10-K,2022-03-31,edgar/data/1630856/0001630856-22-000047.txt,2022,QTR1
0001631256,"KBS Growth & Income REIT, Inc.",10-K,2022-03-31,edgar/data/1631256/0001631256-22-000008.txt,2022,QTR1
0001631406,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21,10-K,2022-03-31,edgar/data/1631406/0001888524-22-004068.txt,2022,QTR1
0001631463,Barrel Energy Inc.,10-K,2022-02-07,edgar/data/1631463/0001477932-22-000607.txt,2022,QTR1
0001631569,Community Healthcare Trust Inc,10-K,2022-02-15,edgar/data/1631569/0001631569-22-000015.txt,2022,QTR1
0001631574,Wave Life Sciences Ltd.,10-K,2022-03-03,edgar/data/1631574/0001564590-22-008414.txt,2022,QTR1
0001631596,KKR Real Estate Finance Trust Inc.,10-K,2022-02-08,edgar/data/1631596/0001631596-22-000012.txt,2022,QTR1
0001632081,"HOMETOWN INTERNATIONAL, INC.",10-K,2022-03-18,edgar/data/1632081/0001213900-22-013320.txt,2022,QTR1
0001632121,"Balance Labs, Inc.",10-K,2022-03-31,edgar/data/1632121/0001493152-22-008548.txt,2022,QTR1
0001632127,"Cable One, Inc.",10-K,2022-02-25,edgar/data/1632127/0001437749-22-004364.txt,2022,QTR1
0001632814,COMM 2015-DC1 Mortgage Trust,10-K,2022-03-14,edgar/data/1632814/0001888524-22-002862.txt,2022,QTR1
0001632970,"American Healthcare REIT, Inc.",10-K,2022-03-25,edgar/data/1632970/0001632970-22-000020.txt,2022,QTR1
0001633023,Navient Student Loan Trust 2015-1,10-K,2022-03-31,edgar/data/1633023/0001140361-22-012145.txt,2022,QTR1
0001633070,Axcella Health Inc.,10-K,2022-03-30,edgar/data/1633070/0001633070-22-000010.txt,2022,QTR1
0001633336,"Crescent Capital BDC, Inc.",10-K,2022-02-23,edgar/data/1633336/0001193125-22-049923.txt,2022,QTR1
0001633533,Wells Fargo Commercial Mortgage Trust 2015-C27,10-K,2022-03-11,edgar/data/1633533/0001888524-22-002845.txt,2022,QTR1
0001633858,Audax Credit BDC Inc.,10-K,2022-03-25,edgar/data/1633858/0001104659-22-038183.txt,2022,QTR1
0001633917,"PayPal Holdings, Inc.",10-K,2022-02-03,edgar/data/1633917/0001633917-22-000027.txt,2022,QTR1
0001633931,TopBuild Corp,10-K,2022-02-22,edgar/data/1633931/0001558370-22-001590.txt,2022,QTR1
0001634172,CSAIL 2015-C1 Commercial Mortgage Trust,10-K,2022-03-15,edgar/data/1634172/0001888524-22-003040.txt,2022,QTR1
0001634293,"Exceed World, Inc.",10-K,2022-01-13,edgar/data/1634293/0001599916-22-000018.txt,2022,QTR1
0001634379,"Metacrine, Inc.",10-K,2022-03-30,edgar/data/1634379/0001564590-22-012606.txt,2022,QTR1
0001634452,AB Private Credit Investors Corp,10-K,2022-03-31,edgar/data/1634452/0001193125-22-091820.txt,2022,QTR1
0001634976,COMM 2015-CCRE22 Mortgage Trust,10-K,2022-03-17,edgar/data/1634976/0001020242-22-000067.txt,2022,QTR1
0001634997,"Avangrid, Inc.",10-K,2022-02-23,edgar/data/1634997/0001634997-22-000013.txt,2022,QTR1
0001635282,"Rimini Street, Inc.",10-K,2022-03-02,edgar/data/1635282/0001635282-22-000049.txt,2022,QTR1
0001635569,Wells Fargo Commercial Mortgage Trust 2015-LC20,10-K,2022-03-11,edgar/data/1635569/0001888524-22-002837.txt,2022,QTR1
0001635650,Green Plains Partners LP,10-K/A,2022-03-18,edgar/data/1635650/0001635650-22-000014.txt,2022,QTR1
0001635650,Green Plains Partners LP,10-K,2022-02-18,edgar/data/1635650/0001635650-22-000008.txt,2022,QTR1
0001635881,Exterran Corp,10-K,2022-03-02,edgar/data/1635881/0000950170-22-002691.txt,2022,QTR1
0001635984,"National Western Life Group, Inc.",10-K,2022-03-10,edgar/data/1635984/0001635984-22-000009.txt,2022,QTR1
0001636051,FUSE GROUP HOLDING INC.,10-K,2022-02-11,edgar/data/1636051/0001185185-22-000174.txt,2022,QTR1
0001636222,Wingstop Inc.,10-K,2022-02-16,edgar/data/1636222/0001636222-22-000008.txt,2022,QTR1
0001636282,"Aeglea BioTherapeutics, Inc.",10-K,2022-03-08,edgar/data/1636282/0001564590-22-008995.txt,2022,QTR1
0001636315,"Kite Realty Group, L.P.",10-K,2022-02-28,edgar/data/1636315/0001286043-22-000024.txt,2022,QTR1
0001636422,"Health Catalyst, Inc.",10-K,2022-03-01,edgar/data/1636422/0001636422-22-000011.txt,2022,QTR1
0001636459,Navient Student Loan Trust 2015-2,10-K,2022-03-31,edgar/data/1636459/0001140361-22-012146.txt,2022,QTR1
0001636513,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22,10-K,2022-03-28,edgar/data/1636513/0001888524-22-003516.txt,2022,QTR1
0001636651,Ovid Therapeutics Inc.,10-K,2022-03-15,edgar/data/1636651/0000950170-22-003668.txt,2022,QTR1
0001636708,Citigroup Commercial Mortgage Trust 2015-GC29,10-K,2022-03-31,edgar/data/1636708/0001564590-22-012890.txt,2022,QTR1
0001637008,JPMBB Commercial Mortgage Securities Trust 2015-C28,10-K,2022-03-17,edgar/data/1637008/0001888524-22-003185.txt,2022,QTR1
0001637207,"Planet Fitness, Inc.",10-K,2022-03-01,edgar/data/1637207/0001637207-22-000011.txt,2022,QTR1
0001637242,STRONG SOLUTIONS INC.,10-K,2022-03-31,edgar/data/1637242/0001493152-22-008315.txt,2022,QTR1
0001637459,Kraft Heinz Co,10-K,2022-02-17,edgar/data/1637459/0001637459-22-000018.txt,2022,QTR1
0001637655,Horizon Global Corp,10-K,2022-03-10,edgar/data/1637655/0001637655-22-000062.txt,2022,QTR1
0001637715,"Reneo Pharmaceuticals, Inc.",10-K,2022-03-23,edgar/data/1637715/0001558370-22-004158.txt,2022,QTR1
0001637757,Clearway Energy LLC,10-K,2022-02-28,edgar/data/1637757/0001637757-22-000004.txt,2022,QTR1
0001637761,SeaSpine Holdings Corp,10-K,2022-03-15,edgar/data/1637761/0001637761-22-000057.txt,2022,QTR1
0001637873,ACV Auctions Inc.,10-K,2022-02-23,edgar/data/1637873/0000950170-22-001792.txt,2022,QTR1
0001637880,"Tri-State Generation & Transmission Association, Inc.",10-K,2022-03-09,edgar/data/1637880/0001637880-22-000006.txt,2022,QTR1
0001637969,"Entergy New Orleans Storm Recovery Funding I, L.L.C.",10-K,2022-03-28,edgar/data/1637969/0000065984-22-000049.txt,2022,QTR1
0001638097,Entera Bio Ltd.,10-K,2022-03-08,edgar/data/1638097/0001178913-22-000994.txt,2022,QTR1
0001638227,Wells Fargo Commercial Mortgage Trust 2015-NXS1,10-K,2022-03-11,edgar/data/1638227/0001888524-22-002816.txt,2022,QTR1
0001638287,"NeuroBo Pharmaceuticals, Inc.",10-K,2022-03-31,edgar/data/1638287/0001558370-22-004958.txt,2022,QTR1
0001638833,"Surgery Partners, Inc.",10-K,2022-03-01,edgar/data/1638833/0001638833-22-000019.txt,2022,QTR1
0001638911,UAS Drone Corp.,10-K,2022-03-07,edgar/data/1638911/0001213900-22-010947.txt,2022,QTR1
0001638933,Wells Fargo Commercial Mortgage Trust 2015-C28,10-K,2022-03-11,edgar/data/1638933/0001888524-22-002829.txt,2022,QTR1
0001639068,Hubilu Venture Corp,10-K,2022-03-31,edgar/data/1639068/0001493152-22-008359.txt,2022,QTR1
0001639300,"Ollie's Bargain Outlet Holdings, Inc.",10-K,2022-03-25,edgar/data/1639300/0001140361-22-011225.txt,2022,QTR1
0001639327,"Gushen, Inc",10-K,2022-01-13,edgar/data/1639327/0001213900-22-001896.txt,2022,QTR1
0001639353,CSAIL 2015-C2 Commercial Mortgage Trust,10-K,2022-03-16,edgar/data/1639353/0001888524-22-003103.txt,2022,QTR1
0001639691,LivaNova PLC,10-K,2022-03-01,edgar/data/1639691/0001639691-22-000013.txt,2022,QTR1
0001639694,GS Mortgage Securities Trust 2015-GC30,10-K,2022-03-25,edgar/data/1639694/0001853620-22-000111.txt,2022,QTR1
0001640052,COMM 2015-CCRE23 Mortgage Trust,10-K,2022-03-10,edgar/data/1640052/0001888524-22-002744.txt,2022,QTR1
0001640147,Snowflake Inc.,10-K,2022-03-30,edgar/data/1640147/0001640147-22-000023.txt,2022,QTR1
0001640266,"Voyager Therapeutics, Inc.",10-K,2022-03-08,edgar/data/1640266/0001558370-22-003015.txt,2022,QTR1
0001640384,"LM FUNDING AMERICA, INC.",10-K,2022-03-31,edgar/data/1640384/0001564590-22-013045.txt,2022,QTR1
0001640428,"EverQuote, Inc.",10-K,2022-02-25,edgar/data/1640428/0001193125-22-054390.txt,2022,QTR1
0001640455,"Jounce Therapeutics, Inc.",10-K,2022-03-02,edgar/data/1640455/0001640455-22-000029.txt,2022,QTR1
0001640584,JPMBB Commercial Mortgage Securities Trust 2015-C29,10-K,2022-03-07,edgar/data/1640584/0001888524-22-002559.txt,2022,QTR1
0001640775,Morgan Stanley Capital I Trust 2015-MS1,10-K,2022-03-29,edgar/data/1640775/0001888524-22-003560.txt,2022,QTR1
0001640982,"ATEL 17, LLC",10-K,2022-03-18,edgar/data/1640982/0001558370-22-003904.txt,2022,QTR1
0001641281,"Bolt Biotherapeutics, Inc.",10-K,2022-03-30,edgar/data/1641281/0000950170-22-005047.txt,2022,QTR1
0001641398,Code Chain New Continent Ltd,10-K,2022-03-31,edgar/data/1641398/0001213900-22-016836.txt,2022,QTR1
